human,regen1,regen2,sim_llm_score,sim_human_score
이절 피서지를 찾는 사람들에게 여름 나들이 명소로 유명한 에버랜드가 스파클링썸머를 콘셉트로 오는 8월 28일까지 여름축제 썸머워터펀 을 개최하여 고객들이 즐겁게 경험할 수 있는 다양한 여름 콘텐츠를 선보일 예정이다.,에버랜드는 여름 나들이 명소로 유명한 이절 피서지를 찾는 사람들을 위해 8월 28일까지 스파클링썸머를 콘셉트로 한 여름축제 '썸머워터펀'을 개최하여 다양한 여름 콘텐츠를 선보일 예정이다.,에버랜드는 여름 나들이 명소로 유명한 이곳을 찾는 사람들을 위해 8월 28일까지 스파클링썸머를 콘셉트로 한 여름축제 '썸머워터펀'을 개최하여 다양한 여름 콘텐츠를 선보일 예정이다.,-0.38760605454444885,-0.838453471660614
CJ대한통운은 4일 오는 7월 9일부터 22일까지 영국에서 열리는 사우스포트 리아트 판보로 에어쇼 참가 공군 특수비행팀 블랙이글스의 항공기 T 50B와 지원장비 일체를 같은 운송과정을 3번 반복해 총 9대의 항공기를 최종 목적지까지 운송하는 '블랙이글스 프로젝트'를 성공적으로 마쳤다고 밝혔다.,CJ대한통운은 4일 오는 7월 9일부터 22일까지 영국에서 열리는 사우스포트 리아트 판보로 에어쇼에 참가하는 공군 특수비행팀 블랙이글스의 항공기 T 50B와 지원장비 일체를 같은 운송 과정을 3번 반복하여 총 9대의 항공기를 최종 목적지까지 성공적으로 운송하는 '블랙이글스 프로젝트'를 완료했다고 밝혔다.,CJ대한통운은 4일 오는 7월 9일부터 22일까지 영국에서 열리는 사우스포트 리아트 판보로 에어쇼에 참가하는 공군 특수비행팀 블랙이글스의 항공기 T 50B와 지원장비 일체를 같은 운송 과정을 3번 반복하여 총 9대의 항공기를 최종 목적지까지 성공적으로 운송하는 '블랙이글스 프로젝트'를 완료했다고 밝혔습니다.,-0.15428905189037323,-0.632814884185791
6해 소비자물가 상승률이 6%대로 치솟으며  1998년 외환위기 이후 약 24년 만에 가장 큰 폭으로 올랐는데 지난해 1 2%대에 그쳤던 소비자물가 상승률은 지난해 10월 3%대로 상승한 뒤 올해 들어 급격히 올라 1998년 외환위기 이후 약 24년 만에 가장 큰 폭으로 올랐다.,"1998년 외환위기 이후 약 24년 만에 가장 큰 폭으로 상승한 6해 소비자물가 상승률이 6%대로 치솟으며, 지난해 10월 3%대로 상승한 뒤 올해 들어 급격히 올랐다.","1998년 외환위기 이후 약 24년 만에 가장 큰 폭으로 상승한 6해 소비자물가 상승률이 6%대로 치솟으며, 지난해 10월 3%대로 상승한 뒤 올해 들어 급격히 상승했습니다.",-0.458305686712265,-1.2589858770370483
서울경제 코람코자산신탁은 이랜드리테일이 운영하는 매출액 상위권 5개 매장을 보유한 코스피 상장리츠인 이리츠코렙 088260 지분 블록딜 시간외 대량매매 을 통해 대주주인 이랜드리테일의 지분율을 48%로 낮춰 1년여에 걸친 블록딜로 위탁관리리츠 전환 요건을 갖추면서 외부 자산을 편입할 수 있게 됐다고 1일 밝혔다.,서울경제 코람코자산신탁은 이랜드리테일이 운영하는 매출액 상위권 5개 매장을 보유한 코스피 상장리츠인 이리츠코렙 088260 지분 블록딜 시간외 대량매매를 통해 대주주인 이랜드리테일의 지분율을 48%로 낮춰 1년여에 걸친 블록딜로 위탁관리리츠 전환 요건을 갖추면서 외부 자산을 편입할 수 있게 됐다고 1일 밝혔습니다.,서울경제 코람코자산신탁은 이랜드리테일이 운영하는 매출액 상위권 5개 매장을 보유한 코스피 상장리츠인 이리츠코렙 088260 지분 블록딜 시간외 대량매매를 통해 대주주인 이랜드리테일의 지분율을 48%로 낮춰 1년여에 걸친 블록딜로 위탁관리리츠 전환 요건을 갖추면서 외부 자산을 편입할 수 있게 됐다고 1일 밝혔습니다.,-0.1373279094696045,-0.2217968851327896
4카드는 4일 아파트 아이와 함께 아파트 관리비 등 생활요금에 할인 혜택을 제공하는 아파트아이 삼성 iD 달달할인 카드 를 출시했다고 4일 밝혔는데 아파트아이는 이지스엔터프라이즈의 아파트 홈 서비스로 인터넷과 모바일을 통해 아파트 관리비 조회·납부 등의 솔루션을 제공하며 연회비는 국내 전용 해외 겸용 마스터카드 모두 2만9000원이다.,"4일, 4카드는 아파트 아이와 함께 아파트 관리비 등 생활요금에 할인 혜택을 제공하는 '아파트아이 삼성 iD 달달할인 카드'를 출시했다고 밝혔는데, 아파트아이는 이지스엔터프라이즈의 아파트 홈 서비스로 인터넷과 모바일을 통해 아파트 관리비 조회 및 납부 등의 솔루션을 제공하며, 연회비는 국내 전용이자 해외 겸용 마스터카드 모두 2만9000원이다.","4일, 4카드가 아파트 아이와 함께 아파트 관리비 등 생활요금에 할인 혜택을 제공하는 '아파트아이 삼성 iD 달달할인 카드'를 출시했다고 밝혔는데, 아파트아이는 이지스엔터프라이즈의 아파트 홈 서비스로 인터넷과 모바일을 통해 아파트 관리비 조회 및 납부 등의 솔루션을 제공하며, 연회비는 국내 전용이자 해외 겸용 마스터카드 모두 2만9000원이다.",-0.14848065376281738,-0.8673063516616821
6투자업계에 따르면 SK E S는 신용등급 AA0 안정적 는 3000억원 규모의 공모채 발행을 검토 중인 것으로 알려졌으며 조달한 자금 가운데 일부는 채무상환 자금으로 사용하고 나머지는 운영자금으로 사용할 것으로 보이는데 도시가스 부문의 지역 내 독점적인 사업기반으로 실적 개선세를 보이는 점도 투심을 자극할 것이란 분석이다.,"6투자업계에 따르면, SK E S는 신용등급 AA0 안정적인 3000억원 규모의 공모채 발행을 검토 중인 것으로 알려졌다. 조달한 자금 가운데 일부는 채무상환 자금으로 사용하고, 나머지는 운영자금으로 사용할 것으로 보인다. 또한 도시가스 부문의 지역 내 독점적인 사업기반으로 실적 개선세를 보이는 점도 투심을 자극할 것이라는 분석이다.","투자업계에 따르면, SK E S는 신용등급 AA0 안정적인 3000억원 규모의 공모채 발행을 검토 중인 것으로 알려졌다. 조달한 자금 가운데 일부는 채무상환 자금으로 사용하고, 나머지는 운영자금으로 사용할 것으로 보인다. 또한 도시가스 부문의 지역 내 독점적인 사업기반으로 실적 개선세를 보이는 점도 투심을 자극할 것이라는 분석이다.",-0.7114931344985962,-1.1824251413345337
지난일 현대건설이 홈케어 전문회사 메리메이드코리아와 토탈 홈케어 솔루션 주거 서비스 개발 및 제휴를 위한 업무 협약 MOU 을 체결하여 가전제품은 물론 매트리스와 집안 구석까지 전문적인 관리가 필요해진 상황에서 보다 건강한 삶을 디에이치 입주민들이 누렸으면 하는 바람으로 가전제품은 물론 매트리스와 집안 구석까지 전문적인 관리가 필요해진 상황에서 보다 건강한 삶을 디에이치 입주민들이 누렸으면 하는 바람으로 가전서비스는 현대건설이 내놓은 디에이치 입주민 전용 어플리케이션 디에이치 모바일 서비스 플랫폼 2.0 을 통해 보다 손쉽게 이용가능하다 고 말했다.,"지난 일, 현대건설이 홈케어 전문회사 메리메이드코리아와 토탈 홈케어 솔루션 주거 서비스 개발 및 제휴를 위한 업무 협약 MOU를 체결했습니다. 이로써 가전제품은 물론 매트리스와 집안 구석까지 전문적인 관리가 필요해졌는데, 이에 대해 디에이치 입주민들이 더 건강한 삶을 누리길 희망합니다. 가전서비스는 현대건설이 제공하는 디에이치 입주민 전용 어플리케이션인 디에이치 모바일 서비스 플랫폼 2.0을 통해 보다 손쉽게 이용할 수 있다고 밝혔습니다.","지난 일, 현대건설이 홈케어 전문회사 메리메이드코리아와 토탈 홈케어 솔루션 주거 서비스 개발 및 제휴를 위한 업무 협약 MOU를 체결했습니다. 이로써 가전제품은 물론 매트리스와 집안 구석까지 전문적인 관리가 필요해졌는데, 이에 대해 디에이치 입주민들이 더 건강한 삶을 누리길 희망합니다. 가전서비스는 현대건설이 제공하는 디에이치 입주민 전용 어플리케이션인 디에이치 모바일 서비스 플랫폼 2.0을 통해 보다 손쉽게 이용할 수 있다고 밝혔습니다.",-0.35180526971817017,-1.1414533853530884
롯데온은 6월 말 기준 약 20만명 고객의 환불예정금 25억원을 가지고 있으며 7월 한 달간 잠자는 숲 속의 환불금 이벤트를 진행한다고 1일 밝혔고 카카오톡 메시지와 이메일 팝업 창 등을 통해 고객에게 환불금을 찾아갈 수 있는 방법을 안내하고 인스타그램 유튜브 등 롯데온 공식SNS채널을 통해서도 기획전 소개 및 환불금 조회 방법 등을 알릴 계획이다.,"롯데온은 6월 말 기준으로 약 20만 명의 고객에게 25억원의 환불 예정금이 있으며, 7월 한 달 동안 '잠자는 숲 속의 환불금 이벤트'를 진행한다고 1일 밝혔다. 이벤트에 참여하고자 하는 고객들에게는 카카오톡 메시지와 이메일 팝업 창을 통해 환불금을 받는 방법을 안내할 예정이며, 롯데온 공식 SNS 채널을 통해 기획전 소개 및 환불금 조회 방법 등을 소개할 계획이다.","롯데온은 6월 말 기준으로 약 20만 명의 고객에게 25억원의 환불 예정금이 있으며, 7월 한 달 동안 '잠자는 숲 속의 환불금 이벤트'를 진행한다고 1일 밝혔다. 이벤트에 참여하고자 하는 고객들에게는 카카오톡 메시지와 이메일 팝업 창을 통해 환불금을 받는 방법을 안내할 예정이며, 롯데온 공식 SNS 채널을 통해 기획전 소개 및 환불금 조회 방법 등을 소개할 계획이다.",-0.18833878636360168,-1.684191107749939
디 서울경제 인공지능 AI 일임 투자 서비스 ‘핀트’ 운영사 디셈버앤컴퍼니자산운용은 5일 선불형 체크카드로써 전월 실적이나 적립 한도 카드 발급 비용 연회비가 없는 선불형 체크카드인 해외 겸용 핀트 카드를 출시했다고 밝혔다.,"서울경제 인공지능 AI 일임 투자 서비스 '핀트'를 운영하는 디셈버앤컴퍼니자산운용은 5일, 전월 실적이나 적립 한도에 관한 비용 및 연회비가 없는 선불형 체크카드인 해외 겸용 핀트 카드를 선불형 체크카드로 출시했다고 밝혔다.","서울경제 인공지능 AI 일임 투자 서비스 '핀트'를 운영하는 디셈버앤컴퍼니자산운용은 5일, 전월 실적이나 적립 한도에 관한 비용 및 연회비가 없는 선불형 체크카드인 해외 겸용 핀트 카드를 선불형 체크카드로 출시했다고 밝혔다.",-0.07934363931417465,-1.4733365774154663
"육군 6사단에서 열린 '군 장병 AI•SW 역량강화' 비전선포식에서 최적화된 교육 플랫폼 시연, 군 장병 및 전역 예정 장병을 위한 맞춤형 교육, 군 복무 중 자기계발 및 전역 후 커리어를 위한 상담 등 다양한 프로그램을 선보인 엘리스가 이종호 과학기술정보통신부 장관 이종섭 국방부 장관을 비롯해 각 부처 소속 주요 관계자가 참석한 가운데 다양한 프로그램을 선보였다고 밝혔다.","육군 6사단에서 개최된 '군 장병 AI•SW 역량강화' 비전선포식에서 엘리스가 최적화된 교육 플랫폼을 시연하고, 군 장병 및 전역 예정 장병을 위한 맞춤형 교육, 군 복무 중 자기계발 및 전역 후 커리어를 위한 상담 등 다양한 프로그램을 소개했으며, 과학기술정보통신부 장관 이종호와 국방부 장관 이종섭을 비롯한 각 부처 소속 주요 관계자들이 참석한 가운데 이를 밝혔다.","육군 6사단에서 개최된 '군 장병 AI•SW 역량강화' 비전선포식에서 엘리스가 최적화된 교육 플랫폼을 시연하고, 군 장병 및 전역 예정 장병을 위한 맞춤형 교육, 군 복무 중 자기계발 및 전역 후 커리어를 위한 상담 등 다양한 프로그램을 소개했으며, 과학기술정보통신부 장관 이종호와 국방부 장관 이종섭을 비롯한 각 부처 소속 주요 관계자들이 참석한 가운데 이를 밝혔습니다.",-0.17977160215377808,-1.296398639678955
6월 국내 증시 양대 지수가 기록적인 급락세를 내어  연중 저점을 깨고 하락한 이후 반전의 모멘텀을 모색하고 있는 지금 하반기는 상반기와 다른 시장 흐름을 기대해 볼 수 있을지가 궁금해지며 긴축과 인플레이션에 따른 경기 침체 우려로 글로벌 증시가 상당히 강한 가격 조정을 거쳤다.,"6월 국내 증시 양대 지수가 기록적인 급락세를 기록한 후 연중 저점을 경신했으며, 이후 반전의 모멘텀을 모색하고 있는 지금, 하반기는 상반기와는 다른 시장 흐름을 기대해 볼 수 있을지가 궁금해지며, 긴축과 인플레이션에 따른 경기 침체 우려로 인해 글로벌 증시가 상당히 강한 가격 조정을 거쳤다.","6월 국내 증시 양대 지수가 기록적인 급락세를 거쳐 연중 저점을 경신한 후, 이후 반전의 모멘텀을 모색하고 있는 지금, 하반기는 상반기와는 다른 시장 흐름을 기대해 볼 수 있을지가 궁금해지며, 긴축과 인플레이션에 따른 경기 침체 우려로 인해 글로벌 증시가 상당히 강한 가격 조정을 거쳤다.",-0.46316203474998474,-1.1067923307418823
신한자산운용은 기후기술기업과 친환경기업에 투자하는 환경·사회·지배구조 ESG 전략펀드를 결성하고 본격적인 투자에 나선다고 1일 밝혔으며 이 펀드로 결성된 해당 펀드는 신한은행·신한라이프·신한금융투자·신한캐피탈·신한자산운용 및 신한금융희망재단이 총 500억원 규모로 공동출자했으며 기후기술 및 친환경 분야 중소벤처기업에 투자할 예정이다.,"신한자산운용은 기후기술기업과 친환경기업에 투자하는 환경·사회·지배구조 ESG 전략펀드를 결성하고 본격적인 투자에 나선다고 1일 밝혔으며, 해당 펀드는 신한은행·신한라이프·신한금융투자·신한캐피탈·신한자산운용 및 신한금융희망재단이 총 500억원 규모로 공동출자했으며, 기후기술 및 친환경 분야 중소벤처기업에 투자할 예정이다.","신한자산운용은 기후기술기업과 친환경기업에 투자하는 환경·사회·지배구조 ESG 전략펀드를 결성하고 본격적인 투자에 나선다고 1일 밝혔으며, 해당 펀드는 신한은행·신한라이프·신한금융투자·신한캐피탈·신한자산운용 및 신한금융희망재단이 총 500억원 규모로 공동출자했으며, 기후기술 및 친환경 분야 중소벤처기업에 투자할 예정이다.",-0.14081445336341858,-0.2554437816143036
홍 정부의 소득주도성장 설계자로 알려진 홍장표 KDI 원장이 한덕수 총리와 문재인 정부의 임기가 1년 남았고 정권이 바뀐 뒤 사퇴 압력을 받아왔다며 한덕수 총리를 겨냥해 크게 실망했다는 입장을 냈다.,"홍장표 KDI 원장은 한덕수 총리와 문재인 정부의 임기가 1년 남았으며 정권이 바뀐 뒤 사퇴 압력을 받아왔다고 밝히며, 한덕수 총리를 겨냥해 크게 실망했다는 입장을 표명했다.","홍장표 KDI 원장은 한덕수 총리와 문재인 정부의 임기가 1년 남았으며, 정권이 바뀐 뒤 사퇴 압력을 받아왔다고 밝히며, 한덕수 총리를 겨냥해 크게 실망했다는 입장을 표명했다.",-0.21676529943943024,-0.9089086055755615
20B국민은행은 2020년 1월부터 실무 직원들이 직접 모여 반려동물 관련 비즈니스 모델을 개발하자는데 뜻을 모아 ‘펫코노미 펫 이코노미 ’를 테마로 사내벤처팀을 신설하며 반려동물 프로젝트가 ‘퍼스트독’ 시대를 맞아 만개하고 있다.,20B국민은행은 2020년 1월부터 실무 직원들이 직접 모여 반려동물 관련 비즈니스 모델을 개발하기 위해 '펫코노미 펫 이코노미'를 테마로 사내벤처팀을 신설하며 반려동물 프로젝트가 '퍼스트독' 시대를 맞아 만개하고 있습니다.,20B국민은행은 2020년 1월부터 실무 직원들이 직접 모여 반려동물 관련 비즈니스 모델을 개발하기 위해 '펫코노미 펫 이코노미'를 테마로 사내벤처팀을 신설하며 반려동물 프로젝트가 '퍼스트독' 시대를 맞아 만개하고 있습니다.,-0.19024427235126495,-0.4834972620010376
모빌리티 공유 플랫폼 스타트업 무빙은 이상명 이 더원인터내셔널 대표 장도영 과 전기 이륜차 생태계 구축을 위한 업무협약 MOU 를 체결했다고 1일 밝혔으며 양사는 지속 가능한 공동 상생의 가치를 도출해 전국으로 확대시키는 데 뜻을 모았고 이번 협약으로 무빙은 독자적으로 상품화한 전기 이륜차와 배터리 교체 스테이션 BSS을 딜버 사업자에게 공급하고 리스 신청 등 관리까지 가능하도록 모빌리티 플랫폼 포도 프렌즈 서비스를 지원한다.,"모빌리티 공유 플랫폼 스타트업 무빙은 이상명 더원인터내셔널 대표와 장도영과 전기 이륜차 생태계 구축을 위한 업무협약 MOU를 체결했다고 1일 밝혔으며, 양사는 지속 가능한 공동 상생의 가치를 도출하여 전국으로 확대하는 데 뜻을 모았다. 이번 협약을 통해 무빙은 독자적으로 상품화한 전기 이륜차와 배터리 교체 스테이션 BSS를 딜러 사업자에게 공급하고 리스 신청 등 관리까지 가능하도록 모빌리티 플랫폼 '포도 프렌즈' 서비스를 지원한다.","모빌리티 공유 플랫폼 스타트업 무빙은 이상명 더원인터내셔널 대표와 장도영과 전기 이륜차 생태계 구축을 위한 업무협약 MOU를 체결했다고 1일 밝혔으며, 양사는 지속 가능한 공동 상생의 가치를 도출하여 전국으로 확대하는 데 뜻을 모았다. 이번 협약을 통해 무빙은 독자적으로 상품화한 전기 이륜차와 배터리 교체 스테이션 BSS를 딜러 사업자에게 공급하고 리스 신청 등 관리까지 가능하도록 모빌리티 플랫폼 '포도 프렌즈' 서비스를 지원한다.",-0.20500630140304565,-0.9163056015968323
2020년까지 현재보다 27% 늘어난 400만 대를 판매해 양적 성장을 이루어 친환경차의 비율을 끌어올려 환경·사회·지배구조 ESG 시대를 이끌 계획이며 특히 전기차 분야는 2023년 플래그십 모델인 EV9를 비롯해 2027년까지 매년 2종류 이상의 전기차를 출시 총 14종의 풀라인업을 구축할 계획이다.,"2020년까지 현재보다 27% 늘어난 400만 대를 판매하여 양적 성장을 이루어 친환경차의 비율을 끌어올려 환경·사회·지배구조 ESG 시대를 주도할 계획이며, 특히 전기차 분야는 2023년 플래그십 모델인 EV9를 비롯해 2027년까지 매년 2종류 이상의 전기차를 출시하여 총 14종의 풀라인업을 구축할 계획이다.","2020년까지 현재보다 27% 늘어난 400만 대를 판매하여 양적 성장을 이루어 친환경차의 비율을 끌어올려 환경·사회·지배구조 ESG 시대를 주도할 계획이며, 특히 전기차 분야는 2023년 플래그십 모델인 EV9를 비롯해 2027년까지 매년 2종류 이상의 전기차를 출시하여 총 14종의 풀라인업을 구축할 계획이다.",-0.18930786848068237,-0.4265245795249939
"우리나라의 첫 달 궤도선인 다누리가 5일 미국 올랜도 공항까지 운송한 후 육상 이동해 7일 미국 플로리다주 케이프커내버럴 우주군기지에 도착하는데, 다누리는 2023년 1년간 달 상공 100km를 하루 12회 공전하며 달 착륙 후보지 탐색 자기장·감마선 측정 등 달 과학연구 우주 인터넷 기술 검증 등 과학 임무를 수행하게 된다.","우리나라의 첫 달 궤도선인 다누리가 5일 미국 올랜도 공항까지 운송한 후 육상 이동하여 7일 미국 플로리다주 케이프커내버럴 우주군기지에 도착할 예정이며, 2023년 1년간 달 상공 100km를 하루 12회 공전하면서 달 착륙 후보지를 탐색하고 자기장·감마선을 측정하며 달 과학연구와 우주 인터넷 기술 검증 등 과학 임무를 수행하게 될 것이다.","우리나라의 첫 달 궤도선인 다누리가 5일 미국 올랜도 공항까지 운송한 후 육상 이동하여 7일 미국 플로리다주 케이프커내버럴 우주군기지에 도착할 예정이며, 2023년 1년간 달 상공 100km를 하루 12회 공전하면서 달 착륙 후보지를 탐색하고 자기장·감마선을 측정하며 달 과학연구와 우주 인터넷 기술 검증 등 과학 임무를 수행하게 될 것이다.",-0.13474856317043304,-0.750884473323822
암호화폐 투자 큰손 고래 으로 유명한 헤지펀드 쓰리애로우즈캐피탈 3AC 이 파산 선고를 받았는데 이 소식에 비트코인 가격은 심리적 지지선으로 꼽혔던 2만 달러선 아래로 또다시 하락했으며 코인마켓캡에 따르면 비트코인 가격은 30일 오후 5시 기준 1만9400달러 수준까지 내려갔고 암호화폐 시황중계사이트 코인마켓캡에 따르면 비트코인 가격은 30일 오후 5시 기준 1만9400달러 수준까지 내려갔다.,"암호화폐 투자 큰손으로 유명한 헤지펀드 쓰리애로우즈캐피탈 3AC이 파산 선고를 받았는데, 이 소식에 비트코인 가격은 심리적 지지선으로 꼽혔던 2만 달러선 아래로 다시 하락했으며, 코인마켓캡에 따르면 비트코인 가격은 30일 오후 5시 기준 1만9400달러 수준까지 하락했다.","헤지펀드 쓰리애로우즈캐피탈 3AC이 파산 선고를 받자, 비트코인 가격은 심리적 지지선으로 여겨졌던 2만 달러선 아래로 다시 하락했고, 코인마켓캡에 따르면 30일 오후 5시 기준 비트코인 가격은 1만9400달러 수준까지 하락했다.",-0.6701673269271851,-0.4435093402862549
지난달 24일 이사회와 주주총회를 열고 사명 변경안을 의결한 바 있는 하나금융투자가 오늘 1일 부터 하나증권으로 사명을 바꾸고 자산관리 WM 등 모든 사업 부문에서 재도약하고 이미지 제고를 통해 고객 중심으로 더 친근하게 다가갈 예정이라고 밝혔다.,지난달 24일 이사회와 주주총회를 열어 사명 변경안을 의결한 하나금융투자가 오늘 1일부터 하나증권으로 사명을 변경하고 자산관리 WM 등 모든 사업 부문에서 재도약하며 이미지를 제고하여 고객 중심으로 더 친근하게 다가갈 예정이라고 밝혔다.,지난달 24일 이사회와 주주총회를 열어 사명 변경안을 의결한 하나금융투자가 오늘 1일부터 하나증권으로 사명을 변경하고 자산관리 WM 등 모든 사업 부문에서 재도약하며 이미지를 제고하여 고객 중심으로 더 친근하게 다가갈 예정이라고 밝혔습니다.,-0.264119029045105,-0.6818851232528687
삼성전자가 지난 해 10월부터 생산공장에서 국내 서비스센터로 보내는 서비스 자재의 배송용 박스와 테이프를 지속가능산림인증활동에 적용된 소재로 바꾸는 등 오는 8월까지 친환경 포장재를 모든 글로벌 서비스센터로 확대할 계획이다.,"삼성전자는 지난 해 10월부터 생산공장에서 국내 서비스센터로 보내는 서비스 자재의 배송용 박스와 테이프를 지속가능산림인증활동에 적용된 소재로 교체하고, 오는 8월까지 친환경 포장재를 모든 글로벌 서비스센터로 확대할 계획이다.","삼성전자는 작년 10월부터 생산공장에서 국내 서비스센터로 보내는 서비스 자재의 배송용 박스와 테이프를 지속가능산림인증활동에 적용된 소재로 교체하고, 오는 8월까지 친환경 포장재를 모든 글로벌 서비스센터로 확대할 계획이다.",-0.28780636191368103,-0.5581656098365784
그린피스는 오늘 4일 공개한 독일 연방도로교통청과 독일 환경단체가 지난 2015부터 2018년 사이 진행한 실제 운행 시 배기가스 배출량 검사 결괍결과를 공개하고 이 조사에서 현대차·기아의 10개 모델이 실험실 인증검사 때보다 많은 유해 배기가스를 내뿜었다고 주장한 가운데 현대차·기아 측은 2015년 폭스바겐 사태 이후 독일 정부로부터 배기가스 문제로 별도 제재나 통보를 받은 바 없다면서 현재 독일 검찰 수사에 성실히 임하고 있다고 전했다.,"그린피스는 오늘 4일 공개한 독일 연방도로교통청과 독일 환경단체가 2015년부터 2018년 사이 진행한 실제 운행 시 배기가스 배출량 검사 결과를 공개했으며, 이 조사에서 현대차·기아의 10개 모델이 실험실 인증검사 때보다 많은 유해 배기가스를 배출했다고 주장했습니다. 현대차·기아 측은 2015년 폭스바겐 사태 이후 독일 정부로부터 배기가스 문제로 별도 제재나 통보를 받지 않았다고 밝히면서, 현재 독일 검찰 수사에 성실히 협조하고 있다고 전했습니다.","그린피스는 오늘 4일 공개한 독일 연방도로교통청과 독일 환경단체가 2015년부터 2018년 사이 진행한 실제 운행 시 배기가스 배출량 검사 결과를 공개했으며, 이 조사에서 현대차·기아의 10개 모델이 실험실 인증검사 때보다 많은 유해 배기가스를 배출했다고 주장했습니다. 현대차·기아 측은 2015년 폭스바겐 사태 이후 독일 정부로부터 배기가스 문제로 별도 제재나 통보를 받지 않았다고 밝히면서, 현재 독일 검찰 수사에 성실히 협조하고 있다고 전했습니다.",-0.3775216341018677,-0.9430662989616394
7일 개최된 반도체 패키징데이 2022 에서 오경석 삼성전자 TSP 총괄 패키지 설계팀장 부사장 은 “HBM을 2개 4개를 탑재한 패키징을 양산한 데 이어 HBM을 8개 적용하는 패키징 기술을 곧 완료할 예정”이라고 밝혔으며 SK하이닉스는 하이브리드 본딩 을 양산할 방침으로 반도체 미세화의 한계를 뛰어넘는 차세대 패키징 기술에 승부수를 던졌다.,"7일 개최된 반도체 패키징데이 2022에서 오경석 삼성전자 TSP 총괄 패키지 설계팀장 부사장은 ""HBM을 2개 또는 4개를 탑재한 패키징을 양산한 뒤, HBM을 8개 적용하는 패키징 기술을 곧 완료할 예정""이라고 밝혔으며, SK하이닉스는 하이브리드 본딩을 양산할 방침으로 반도체 미세화의 한계를 뛰어넘는 차세대 패키징 기술에 승부수를 던졌다.","7일 개최된 반도체 패키징데이 2022에서 오경석 삼성전자 TSP 총괄 패키지 설계팀장 부사장은 ""HBM을 2개 또는 4개를 탑재한 패키징을 양산한 뒤, HBM을 8개 적용하는 패키징 기술을 곧 완료할 예정""이라고 밝혔고, SK하이닉스는 하이브리드 본딩을 양산할 방침으로 반도체 미세화의 한계를 뛰어넘는 차세대 패키징 기술에 승부수를 던졌다.",-0.09440888464450836,-0.4600459039211273
지난달 20일 출시된 신작 우마무스메가 일주일도 되지 않아 구글플레이 매출 2위로 단숨에 올라서자 한국에서 좋은 성적을 거두기 어려운 두 가지 요소가 다 통하고 있다는 점도 주목된다.,"신작 우마무스메가 지난달 20일 출시된 후 일주일도 되지 않아 한국에서 좋은 성적을 거두기 어려운 두 가지 요소가 다 통하고, 구글플레이 매출 2위로 단숨에 올라선 점도 주목된다.","신작 우마무스메가 지난달 20일 출시된 후 일주일도 되지 않아 한국에서 좋은 성적을 거두기 어려운 두 가지 요소가 다 통하고, 구글플레이 매출 2위로 단숨에 올라선 점도 주목된다.",-0.17262180149555206,-1.2699819803237915
5일 정부 관계자에 따르면 해수부는 최근 해경을 지휘·감독하는 한편 인사제청권을 행사하는 조직을 내부에 신설하는 방안을 두고 검토에 착수했는데 경찰제도개선자문위원회 자문위는 문재인 정부 이후 권한이 크게 확대된 경찰 관리 방안을 발표하면서 해수부도 해경에 대한 지휘규칙을 만들라고 권고한 바 있어 이에 해수부는 자문위 제안에 따라 가능성 여부 파악에 착수했으나 조직 개편을 본격적으로 논의하는 것은 아니라는 신중한 입장을 나타냈다.,"5일 정부 관계자에 따르면 해수부는 최근 해경을 지휘·감독하면서 동시에 인사제청권을 행사하는 조직을 내부에 신설하는 방안을 검토하기 시작했습니다. 경찰제도개선자문위원회는 문재인 정부 이후 권한이 크게 확대된 경찰 관리 방안을 발표하며 해수부도 해경에 대한 지휘규칙을 만들 것을 권고했습니다. 해수부는 이에 따라 가능성 여부를 파악하기 시작했지만, 조직 개편을 본격적으로 논의하는 것은 아니라는 신중한 입장을 밝혔습니다.","5일 정부 관계자에 따르면 해수부는 최근 해경을 지휘·감독하면서 동시에 인사제청권을 행사하는 조직을 내부에 신설하는 방안을 검토하기 시작했다고 합니다. 경찰제도개선자문위원회는 문재인 정부 이후 권한이 크게 확대된 경찰 관리 방안을 발표하며 해수부도 해경에 대한 지휘규칙을 만들 것을 권고했습니다. 해수부는 이에 따라 가능성 여부를 파악하기 시작했지만, 조직 개편을 본격적으로 논의하는 것은 아니라는 신중한 입장을 밝혔습니다.",-0.5011700987815857,-1.4224680662155151
롯데홈쇼핑은 인천공항공사와 자체 캐릭터 벨리곰 지적재산권 IP 활용 스마트 서비스 제공에 관한 업무협약을 체결하여 이달 18일부터 9월 18일까지 인천국제공항의 제1 2여객터미널의 출발 수속 지역 총 210대의 셀프 체크인 키오스크에서 벨리곰 IP를 활용한 마케팅을 진행하여 이용객에게 벨리곰 이미지가 인쇄된 탑승권이 발권된다.,"롯데홈쇼핑은 이달 18일부터 9월 18일까지 인천국제공항의 제1, 2여객터미널 출발 수속 지역에 설치된 210대의 셀프 체크인 키오스크에서 벨리곰 IP를 활용한 마케팅을 통해 이용객에게 벨리곰 이미지가 인쇄된 탑승권을 발급한다.","롯데홈쇼핑은 이달 18일부터 9월 18일까지 인천국제공항의 제1, 2여객터미널 출발 수속 지역에 설치된 210대의 셀프 체크인 키오스크에서 벨리곰 IP를 활용한 마케팅을 통해 이용객에게 벨리곰 이미지가 인쇄된 탑승권을 발급합니다.",-0.1824275553226471,-0.8625336289405823
